PLATE,MJD,RACEN,DECCEN,RUN2D,RUN1D,QUALITY,SN^2,N_gal,N_QSO,N_star,N_unk,N_sky,SURVEY,PROG,CHUNK,TILEID,PUBLIC
5790,56271,147.45,25.78,v5_7_0,v5_7_0,good,12.5,603,140,94,76,87,boss,boss,boss30,14698,DR11
5791,56255,144.83,25.63,v5_7_0,v5_7_0,good,16.5,586,142,83,97,92,boss,boss,boss30,14699,DR11
5792,56269,141.81,25.84,v5_7_0,v5_7_0,good,15.9,599,129,86,70,116,boss,boss,boss30,14700,DR11
5793,56337,149.60,34.12,v5_7_0,v5_7_0,good,13.9,621,157,86,56,80,boss,boss,boss30,14701,DR11
5794,56282,148.23,27.73,v5_7_0,v5_7_0,good,12.4,646,114,79,74,87,boss,boss,boss30,14706,DR11
5795,56298,145.79,27.76,v5_7_0,v5_7_0,good,12.4,631,140,85,64,80,boss,boss,boss30,14707,DR11
5796,56274,143.44,27.71,v5_7_0,v5_7_0,good,16.4,665,123,91,41,80,boss,boss,boss30,14708,DR11
5797,56273,140.58,27.79,v5_7_0,v5_7_0,good,14.7,634,137,82,64,83,boss,boss,boss30,14709,DR11
5798,56326,146.72,34.11,v5_7_0,v5_7_0,good,13.2,586,150,81,82,101,boss,boss,boss30,14710,DR11
5799,56325,148.11,32.04,v5_7_0,v5_7_0,good,13.2,605,155,80,75,85,boss,boss,boss30,14711,DR11
5800,56279,149.60,29.86,v5_7_0,v5_7_0,good,13.7,620,131,81,69,99,boss,boss,boss30,14712,DR11
5801,56328,147.27,29.90,v5_7_0,v5_7_0,good,15.7,670,130,77,33,90,boss,boss,boss30,14713,DR11
5802,56309,144.66,29.87,v5_7_0,v5_7_0,good,11.4,597,150,79,69,105,boss,boss,boss30,14714,DR11
5803,56272,141.95,29.62,v5_7_0,v5_7_0,good,15.7,669,107,70,74,80,boss,boss,boss30,14715,DR11
5804,56304,139.14,29.72,v5_7_0,v5_7_0,good,11.9,611,140,85,75,89,boss,boss,boss30,14716,DR11
5805,56336,144.00,33.92,v5_7_0,v5_7_0,good,14.8,631,151,84,53,81,boss,boss,boss30,14717,DR11
5806,56310,145.55,31.87,v5_7_0,v5_7_0,good,12.1,577,146,86,87,104,boss,boss,boss30,14718,DR11
5807,56329,142.85,31.67,v5_7_0,v5_7_0,good,13.0,579,167,108,46,100,boss,boss,boss30,14719,DR11
5808,56325,140.35,31.49,v5_7_0,v5_7_0,good,14.1,587,172,77,66,98,boss,boss,boss30,14720,DR11
5809,56353,137.32,31.72,v5_7_0,v5_7_0,good,14.2,626,133,86,70,85,boss,boss,boss30,14721,DR11
5810,56358,141.20,34.00,v5_7_0,v5_7_0,good,14.4,540,199,110,62,89,boss,boss,boss30,14722,DR11
5811,56334,138.36,33.72,v5_7_0,v5_7_0,good,11.5,590,180,96,54,80,boss,boss,boss30,14723,DR11
5812,56354,135.37,33.62,v5_7_0,v5_7_0,good,13.6,638,139,80,63,80,boss,boss,boss30,14724,DR11
5813,56363,140.12,46.67,v5_7_0,v5_7_0,good,16.4,629,109,120,37,105,boss,boss,boss29,14480,DR11
5846,56017,180.83,19.04,v5_7_0,v5_7_0,good,14.0,637,128,73,73,89,boss,boss,boss30,14501,DR10
5847,56037,181.79,17.19,v5_7_0,v5_7_0,good,11.8,648,112,84,69,87,boss,boss,boss30,14507,DR10
5848,56029,183.44,19.17,v5_7_0,v5_7_0,good,14.6,617,132,94,55,102,boss,boss,boss30,14508,DR10
5849,56033,184.34,17.18,v5_7_0,v5_7_0,good,14.1,605,129,97,77,92,boss,boss,boss30,14513,DR10
5850,56042,186.02,19.47,v5_7_0,v5_7_0,good,14.2,635,143,81,57,84,boss,boss,boss30,14514,DR10
5851,56075,205.73,21.37,v5_7_0,v5_7_0,good,16.0,639,149,73,52,87,boss,boss,boss30,14518,DR10
5852,56034,187.06,17.70,v5_7_0,v5_7_0,good,15.1,600,136,88,79,97,boss,boss,boss30,14519,DR10
5853,56045,188.60,19.61,v5_7_0,v5_7_0,good,14.2,610,146,80,58,106,boss,boss,boss30,14520,DR10
5854,56035,189.70,17.61,v5_7_0,v5_7_0,good,15.0,679,107,84,48,82,boss,boss,boss30,14524,DR10
5855,56088,191.09,19.75,v5_7_0,v5_7_0,good,11.8,638,115,66,84,97,boss,boss,boss30,14525,DR10
5856,56090,192.04,17.90,v5_7_0,v5_7_0,good,12.2,691,108,67,48,86,boss,boss,boss30,14528,DR10
5857,56092,193.54,20.03,v5_7_0,v5_7_0,good,13.0,628,120,72,66,114,boss,boss,boss30,14529,DR10
5858,56063,206.73,19.43,v5_7_0,v5_7_0,good,13.1,646,126,69,64,95,boss,boss,boss30,14532,DR10
5859,56065,194.23,18.22,v5_7_0,v5_7_0,good,13.6,680,91,77,59,93,boss,boss,boss30,14533,DR10
5860,56046,195.96,20.27,v5_7_0,v5_7_0,good,12.8,653,119,73,57,98,boss,boss,boss30,14534,DR10
5861,56069,203.44,21.05,v5_7_0,v5_7_0,good,11.7,594,159,72,72,103,boss,boss,boss30,14536,DR10
5862,56045,204.51,18.97,v5_7_0,v5_7_0,good,12.0,636,128,74,67,95,boss,boss,boss30,14537,DR10
5863,56042,197.02,18.35,v5_7_0,v5_7_0,good,14.0,625,143,80,68,84,boss,boss,boss30,14538,DR10
5864,56047,198.41,20.65,v5_7_0,v5_7_0,good,12.9,630,139,60,60,111,boss,boss,boss30,14539,DR10
5865,56067,200.87,20.75,v5_7_0,v5_7_0,good,15.1,610,126,81,70,113,boss,boss,boss30,14541,DR10
5866,56035,202.02,18.82,v5_7_0,v5_7_0,good,12.2,639,127,86,62,86,boss,boss,boss30,14542,DR10
5867,56034,199.41,18.49,v5_7_0,v5_7_0,good,15.1,576,149,104,65,106,boss,boss,boss30,14543,DR10
5868,56045,209.22,19.28,v5_7_0,v5_7_0,good,13.8,613,145,99,53,90,boss,boss,boss30,14565,DR10
5869,56064,208.18,21.46,v5_7_0,v5_7_0,good,14.7,591,150,98,63,98,boss,boss,boss30,14566,DR10
5870,56065,210.50,21.51,v5_7_0,v5_7_0,good,14.2,618,141,75,55,111,boss,boss,boss30,14572,DR10
5871,56041,179.35,17.23,v5_7_0,v5_7_0,good,15.3,472,69,65,302,92,boss,boss,boss30,14611,DR10
5872,56027,154.81,21.16,v5_7_0,v5_7_0,good,15.4,606,140,96,54,104,boss,boss,boss30,14633,DR10
5873,56035,157.50,20.87,v5_7_0,v5_7_0,good,14.2,613,140,70,93,84,boss,boss,boss30,14634,DR10
5874,56039,159.97,20.80,v5_7_0,v5_7_0,good,15.5,650,111,86,65,88,boss,boss,boss30,14635,DR10
5875,56038,162.20,20.09,v5_7_0,v5_7_0,good,13.5,601,132,87,82,98,boss,boss,boss30,14636,DR10
5876,56042,164.75,20.07,v5_7_0,v5_7_0,good,12.8,564,152,106,79,99,boss,boss,boss30,14637,DR10
5877,56041,167.50,19.74,v5_7_0,v5_7_0,good,14.7,590,143,83,63,121,boss,boss,boss30,14638,DR10
5878,56033,170.24,19.29,v5_7_0,v5_7_0,good,14.2,623,117,82,70,108,boss,boss,boss30,14639,DR10
5879,56047,172.93,19.56,v5_7_0,v5_7_0,good,12.1,579,140,71,121,89,boss,boss,boss30,14640,DR10
5880,56042,175.61,18.84,v5_7_0,v5_7_0,good,14.6,606,93,65,146,90,boss,boss,boss30,14641,DR10
5881,56038,178.19,18.76,v5_7_0,v5_7_0,good,16.8,567,93,61,199,80,boss,boss,boss30,14642,DR10
5882,56029,151.13,19.34,v5_7_0,v5_7_0,good,15.2,653,109,81,65,92,boss,boss,boss30,14644,DR10
5883,56033,153.63,18.97,v5_7_0,v5_7_0,good,14.0,593,118,102,94,93,boss,boss,boss30,14645,DR10
5884,56046,156.09,18.95,v5_7_0,v5_7_0,good,13.0,639,117,70,80,94,boss,boss,boss30,14646,DR10
5885,56036,158.79,18.99,v5_7_0,v5_7_0,good,15.0,617,118,90,66,109,boss,boss,boss30,14647,DR10
5886,56034,161.00,18.24,v5_7_0,v5_7_0,good,13.2,599,132,99,68,102,boss,boss,boss30,14648,DR10
5887,56035,163.80,18.47,v5_7_0,v5_7_0,good,12.7,620,129,85,70,96,boss,boss,boss30,14649,DR10
5888,56041,166.58,17.99,v5_7_0,v5_7_0,good,14.1,645,114,83,62,96,boss,boss,boss30,14650,DR10
5889,56038,168.87,17.66,v5_7_0,v5_7_0,good,14.0,660,127,60,53,100,boss,boss,boss30,14651,DR10
5890,56037,171.70,17.42,v5_7_0,v5_7_0,good,12.8,593,122,93,66,126,boss,boss,boss30,14652,DR10
5891,56034,174.16,17.40,v5_7_0,v5_7_0,good,15.3,652,88,109,62,89,boss,boss,boss30,14653,DR10
5892,56035,176.37,17.03,v5_7_0,v5_7_0,good,13.0,448,80,60,321,91,boss,boss,boss30,14654,DR10
5893,56034,152.42,21.27,v5_7_0,v5_7_0,good,16.3,578,139,81,96,106,boss,boss,boss30,14666,DR10
5894,56039,211.67,19.26,v5_7_0,v5_7_0,good,15.4,584,157,99,61,99,boss,boss,boss30,14725,DR10
5895,56046,213.89,19.53,v5_7_0,v5_7_0,good,15.3,609,145,89,59,98,boss,boss,boss30,14726,DR10
5896,56047,213.06,21.68,v5_7_0,v5_7_0,good,14.0,582,139,90,80,109,boss,boss,boss30,14727,DR10
5897,56042,216.41,19.45,v5_7_0,v5_7_0,good,15.4,616,123,100,70,91,boss,boss,boss30,14728,DR10
5898,56045,215.56,21.64,v5_7_0,v5_7_0,good,17.2,678,121,71,33,97,boss,boss,boss30,14729,DR10
5899,56038,219.08,19.35,v5_7_0,v5_7_0,good,14.9,584,151,110,60,95,boss,boss,boss30,14731,DR10
5900,56043,217.88,21.25,v5_7_0,v5_7_0,good,12.2,622,123,97,62,96,boss,boss,boss30,14732,DR10
5901,56039,225.36,21.17,v5_7_0,v5_7_0,good,13.5,667,107,78,68,80,boss,boss,boss30,14735,DR10
5902,56042,224.20,19.42,v5_7_0,v5_7_0,good,13.2,661,111,89,59,80,boss,boss,boss30,14736,DR10
5903,56064,221.80,19.32,v5_7_0,v5_7_0,good,12.9,601,153,85,59,102,boss,boss,boss30,14737,DR10
5904,56046,220.47,21.42,v5_7_0,v5_7_0,good,15.9,621,139,100,36,104,boss,boss,boss30,14738,DR10
5905,56065,222.82,21.45,v5_7_0,v5_7_0,good,15.0,634,108,99,65,94,boss,boss,boss30,14744,DR10
5941,56193,112.77,41.02,v5_7_0,v5_7_0,good,15.7,558,77,194,91,80,boss,boss,boss2,10087,DR11
5942,56210,113.91,44.32,v5_7_0,v5_7_0,good,16.2,454,87,189,110,160,boss,boss,boss2,10089,DR11
5943,56218,114.52,45.96,v5_7_0,v5_7_0,good,14.4,458,73,184,141,144,boss,boss,boss2,10090,DR11
5944,56220,119.52,41.28,v5_7_0,v5_7_0,good,16.3,495,96,189,140,80,boss,boss,boss2,10115,DR11
5945,56213,120.89,54.76,v5_7_0,v5_7_0,good,22.7,575,99,164,82,80,boss,boss,boss2,10103,DR11
5946,56101,335.08,21.54,v5_7_0,v5_7_0,good,15.6,580,82,192,55,91,boss,boss,boss28,14201,DR10
5947,56093,332.75,21.69,v5_7_0,v5_7_0,good,17.1,501,92,247,67,93,boss,boss,boss28,14215,DR10
5948,56107,330.18,21.81,v5_7_0,v5_7_0,good,18.4,568,57,226,61,88,boss,boss,boss28,14216,DR10
5949,56096,328.03,21.90,v5_7_0,v5_7_0,good,18.8,590,55,205,54,96,boss,boss,boss28,14217,DR10
5950,56211,334.18,23.58,v5_7_0,v5_7_0,good,16.3,549,71,200,46,134,boss,boss,boss28,14223,DR11
5951,56102,331.51,23.72,v5_7_0,v5_7_0,good,18.2,600,60,175,41,124,boss,boss,boss28,14224,DR10
5952,56453,329.22,23.82,v5_7_0,v5_7_0,good,17.2,572,50,218,58,102,boss,boss,boss28,14225,DR12
5953,56092,327.19,23.89,v5_7_0,v5_7_0,good,14.4,604,44,168,57,127,boss,boss,boss28,14226,DR10
5954,56462,333.77,31.54,v5_7_0,v5_7_0,good,19.5,539,62,221,50,128,boss,boss,boss28,14227,DR12
5955,56456,334.90,29.46,v5_7_0,v5_7_0,good,20.9,482,63,298,77,80,boss,boss,boss28,14228,DR12
5956,56104,335.73,27.37,v5_7_0,v5_7_0,good,20.9,570,71,224,55,80,boss,boss,boss28,14229,DR10
5957,56210,334.89,25.47,v5_7_0,v5_7_0,good,16.5,610,59,158,55,118,boss,boss,boss28,14231,DR11
5958,56213,332.64,25.63,v5_7_0,v5_7_0,good,19.0,657,61,116,64,102,boss,boss,boss28,14232,DR11
5959,56214,329.98,25.75,v5_7_0,v5_7_0,good,19.7,527,39,305,49,80,boss,boss,boss28,14233,DR11
5960,56097,327.49,25.82,v5_7_0,v5_7_0,good,17.7,562,41,270,47,80,boss,boss,boss28,14234,DR10
5961,56460,332.22,29.61,v5_7_0,v5_7_0,good,25.4,451,48,357,64,80,boss,boss,boss28,14235,DR12
5962,56265,333.34,27.54,v5_7_0,v5_7_0,good,17.4,502,60,269,89,80,boss,boss,boss28,14236,DR11
5963,56191,330.87,27.67,v5_7_0,v5_7_0,good,20.9,485,40,353,42,80,boss,boss,boss28,14237,DR11
5964,56098,328.29,27.76,v5_7_0,v5_7_0,good,21.4,459,47,369,45,80,boss,boss,boss28,14238,DR10
5965,56190,326.32,27.81,v5_7_0,v5_7_0,good,18.6,436,65,376,43,80,boss,boss,boss28,14239,DR11
5966,56101,329.97,29.71,v5_7_0,v5_7_0,good,21.6,482,58,320,60,80,boss,boss,boss28,14240,DR10
5967,56063,180.70,26.38,v5_7_0,v5_7_0,good,11.4,695,92,48,85,80,boss,boss,boss30,14493,DR10
5968,56356,190.70,27.65,v5_7_0,v5_7_0,good,10.7,645,155,69,48,83,boss,boss,boss30,14495,DR11
5969,56069,180.49,22.83,v5_7_0,v5_7_0,good,11.8,584,127,64,136,89,boss,boss,boss30,14496,DR10
5970,56072,181.64,24.68,v5_7_0,v5_7_0,good,11.8,652,122,75,66,85,boss,boss,boss30,14497,DR10
5970,56046,181.64,24.68,v5_7_0,v5_7_0,good,11.8,655,126,68,66,85,boss,boss,boss30,14497,DR10
5971,56064,183.14,26.95,v5_7_0,v5_7_0,good,15.2,668,120,67,53,92,boss,boss,boss30,14498,DR10
5972,56334,194.87,26.38,v5_7_0,v5_7_0,good,38.2,622,154,94,39,91,boss,boss,boss30,14500,DR11
5973,56067,181.77,21.22,v5_7_0,v5_7_0,good,17.6,622,116,82,78,102,boss,boss,boss30,14502,DR10
5974,56314,183.40,22.87,v5_7_0,v5_7_0,good,11.5,610,127,98,49,116,boss,boss,boss30,14503,DR11
5975,56334,184.25,25.29,v5_7_0,v5_7_0,good,16.2,663,117,89,50,81,boss,boss,boss30,14504,DR11
5976,56356,185.92,27.35,v5_7_0,v5_7_0,good,12.0,647,134,72,56,91,boss,boss,boss30,14505,DR11
5977,56098,198.33,24.73,v5_7_0,v5_7_0,good,13.4,624,156,64,45,111,boss,boss,boss30,14506,DR10
5978,56073,184.54,21.25,v5_7_0,v5_7_0,good,14.9,643,145,71,57,84,boss,boss,boss30,14509,DR10
5979,56329,185.82,23.66,v5_7_0,v5_7_0,good,24.3,642,122,108,35,93,boss,boss,boss30,14510,DR11
5980,56338,187.30,25.80,v5_7_0,v5_7_0,good,14.8,614,148,81,54,103,boss,boss,boss30,14511,DR11
5981,56340,188.46,27.76,v5_7_0,v5_7_0,good,21.5,645,132,82,43,98,boss,boss,boss30,14512,DR11
5982,56074,187.00,21.72,v5_7_0,v5_7_0,good,12.5,626,121,82,68,103,boss,boss,boss30,14515,DR10
5983,56310,188.33,23.74,v5_7_0,v5_7_0,good,22.9,600,142,101,47,110,boss,boss,boss30,14516,DR11
5984,56337,189.95,25.87,v5_7_0,v5_7_0,good,13.0,649,129,54,68,100,boss,boss,boss30,14517,DR11
5985,56089,189.80,21.75,v5_7_0,v5_7_0,good,15.3,585,137,93,64,121,boss,boss,boss30,14521,DR10
5986,56328,190.89,23.98,v5_7_0,v5_7_0,good,20.2,661,150,71,25,93,boss,boss,boss30,14522,DR11
5987,56339,192.49,25.93,v5_7_0,v5_7_0,good,12.0,619,157,68,49,107,boss,boss,boss30,14523,DR11
5988,56072,192.23,21.93,v5_7_0,v5_7_0,good,15.3,612,161,69,62,96,boss,boss,boss30,14526,DR10
5989,56312,193.55,23.84,v5_7_0,v5_7_0,good,19.8,621,169,66,31,113,boss,boss,boss30,14527,DR11
5990,56066,195.02,22.20,v5_7_0,v5_7_0,good,12.4,678,135,55,52,80,boss,boss,boss30,14530,DR10
5991,56076,195.95,24.46,v5_7_0,v5_7_0,good,11.4,566,156,73,87,118,boss,boss,boss30,14531,DR10
5992,56066,197.23,22.51,v5_7_0,v5_7_0,good,13.1,616,161,82,47,94,boss,boss,boss30,14535,DR10
5993,56070,199.67,22.92,v5_7_0,v5_7_0,good,11.2,581,175,63,74,107,boss,boss,boss30,14540,DR10
5994,56101,197.33,26.80,v5_7_0,v5_7_0,good,15.9,583,178,78,37,124,boss,boss,boss30,14550,DR10
5995,56093,202.23,23.17,v5_7_0,v5_7_0,good,13.7,608,172,68,64,88,boss,boss,boss30,14554,DR10
5996,56096,200.82,25.17,v5_7_0,v5_7_0,good,12.2,641,154,60,42,103,boss,boss,boss30,14555,DR10
5997,56309,199.65,26.98,v5_7_0,v5_7_0,good,23.7,549,180,95,40,136,boss,boss,boss30,14556,DR11
5998,56087,204.53,23.39,v5_7_0,v5_7_0,good,16.9,600,179,80,48,93,boss,boss,boss30,14560,DR10
5999,56089,203.39,25.49,v5_7_0,v5_7_0,good,17.3,477,125,72,234,92,boss,boss,boss30,14561,DR10
6000,56102,202.18,27.40,v5_7_0,v5_7_0,good,12.2,605,140,92,68,95,boss,boss,boss30,14562,DR10
6001,56072,207.18,23.70,v5_7_0,v5_7_0,good,15.9,598,165,98,48,91,boss,boss,boss30,14567,DR10
6002,56104,205.83,25.80,v5_7_0,v5_7_0,good,13.6,556,184,85,60,115,boss,boss,boss30,14568,DR10
6003,56311,204.75,27.79,v5_7_0,v5_7_0,good,16.4,569,153,116,71,91,boss,boss,boss30,14569,DR11
6004,56066,209.81,23.43,v5_7_0,v5_7_0,good,15.2,648,123,65,60,104,boss,boss,boss30,14573,DR10
6005,56090,208.60,25.79,v5_7_0,v5_7_0,good,14.7,626,147,93,43,91,boss,boss,boss30,14574,DR10
6006,56105,207.54,27.76,v5_7_0,v5_7_0,good,11.4,621,175,57,46,101,boss,boss,boss30,14575,DR10
6007,56066,212.37,23.49,v5_7_0,v5_7_0,good,14.4,634,137,69,73,87,boss,boss,boss30,14577,DR10
6008,56093,211.15,25.51,v5_7_0,v5_7_0,good,16.4,604,146,98,44,108,boss,boss,boss30,14578,DR10
6009,56313,210.11,27.84,v5_7_0,v5_7_0,good,15.3,626,131,86,75,82,boss,boss,boss30,14579,DR11
6010,56097,213.51,25.93,v5_7_0,v5_7_0,good,14.4,619,134,87,53,107,boss,boss,boss30,14581,DR10
6011,56103,212.55,27.95,v5_7_0,v5_7_0,good,12.5,641,115,90,61,93,boss,boss,boss30,14582,DR10
6012,56101,215.06,27.99,v5_7_0,v5_7_0,good,12.4,574,149,75,75,127,boss,boss,boss30,14584,DR10
6013,56074,214.65,23.73,v5_7_0,v5_7_0,good,12.4,608,151,87,49,105,boss,boss,boss30,14730,DR10
6014,56072,217.08,23.49,v5_7_0,v5_7_0,good,14.1,614,156,78,63,89,boss,boss,boss30,14733,DR10
6015,56096,215.94,25.71,v5_7_0,v5_7_0,good,14.6,639,126,89,40,106,boss,boss,boss30,14734,DR10
6016,56073,219.75,23.52,v5_7_0,v5_7_0,good,16.9,608,158,89,38,107,boss,boss,boss30,14739,DR10
6017,56075,218.51,25.59,v5_7_0,v5_7_0,good,12.3,591,146,107,60,96,boss,boss,boss30,14740,DR10
6018,56067,217.67,27.90,v5_7_0,v5_7_0,good,15.6,551,178,124,47,100,boss,boss,boss30,14741,DR10
6019,56074,226.49,25.10,v5_7_0,v5_7_0,good,15.5,603,140,110,67,80,boss,boss,boss30,14742,DR10
6020,56087,224.89,23.04,v5_7_0,v5_7_0,good,14.4,646,144,83,44,83,boss,boss,boss30,14743,DR10
6021,56067,222.32,23.50,v5_7_0,v5_7_0,good,17.7,686,126,79,29,80,boss,boss,boss30,14745,DR10
6022,56076,221.24,25.60,v5_7_0,v5_7_0,good,12.8,593,151,88,53,115,boss,boss,boss30,14746,DR10
6023,56069,220.20,27.60,v5_7_0,v5_7_0,good,13.1,641,133,83,63,80,boss,boss,boss30,14747,DR10
6024,56088,223.84,25.44,v5_7_0,v5_7_0,good,14.4,599,153,91,68,89,boss,boss,boss30,14748,DR10
6025,56098,255.89,45.73,v5_7_0,v5_7_0,good,21.4,653,105,129,30,83,boss,boss,boss31,14754,DR10
6026,56071,255.01,42.77,v5_7_0,v5_7_0,good,11.6,622,95,106,85,92,boss,boss,boss31,14756,DR10
6027,56103,251.03,45.95,v5_7_0,v5_7_0,good,14.7,636,108,121,44,91,boss,boss,boss31,14800,DR10
6028,56102,253.72,44.65,v5_7_0,v5_7_0,good,17.0,671,102,106,35,86,boss,boss,boss31,14801,DR10
6029,56099,245.23,45.81,v5_7_0,v5_7_0,good,12.2,580,143,109,75,93,boss,boss,boss31,14810,DR10
6030,56097,248.43,44.51,v5_7_0,v5_7_0,good,11.5,602,135,123,60,80,boss,boss,boss31,14811,DR10
6031,56091,251.39,43.65,v5_7_0,v5_7_0,good,13.4,620,139,103,58,80,boss,boss,boss31,14812,DR10
6032,56067,235.97,45.99,v5_7_0,v5_7_0,good,17.0,604,152,96,39,109,boss,boss,boss31,14818,DR10
6033,56069,239.49,45.29,v5_7_0,v5_7_0,good,11.8,642,128,76,74,80,boss,boss,boss31,14819,DR10
6034,56103,242.37,44.27,v5_7_0,v5_7_0,good,20.1,567,154,123,58,98,boss,boss,boss31,14820,DR10
6035,56076,245.72,43.42,v5_7_0,v5_7_0,good,16.9,592,152,133,43,80,boss,boss,boss31,14821,DR10
6036,56093,248.99,42.27,v5_7_0,v5_7_0,good,13.6,624,137,99,60,80,boss,boss,boss31,14822,DR10
6037,56106,252.55,41.60,v5_7_0,v5_7_0,good,44.1,594,150,138,36,82,boss,boss,boss31,14823,DR10
6037,56104,252.55,41.60,v5_7_0,v5_7_0,good,48.2,596,146,145,31,82,boss,boss,boss31,14823,DR10
6037,56074,252.55,41.60,v5_7_0,v5_7_0,good,14.2,592,143,121,62,82,boss,boss,boss31,14823,DR10
6038,56090,250.03,40.25,v5_7_0,v5_7_0,good,11.4,576,156,117,64,87,boss,boss,boss31,14824,DR10
6039,56099,226.66,45.51,v5_7_0,v5_7_0,good,12.7,633,131,96,59,81,boss,boss,boss31,14827,DR10
6040,56101,230.17,44.94,v5_7_0,v5_7_0,good,12.4,572,160,100,62,106,boss,boss,boss31,14828,DR10
6041,56102,233.87,44.23,v5_7_0,v5_7_0,good,15.8,617,135,88,51,109,boss,boss,boss31,14829,DR10
6042,56101,237.24,43.83,v5_7_0,v5_7_0,good,13.8,554,179,102,62,103,boss,boss,boss31,14830,DR10
6043,56096,240.30,42.86,v5_7_0,v5_7_0,good,16.2,572,149,127,57,95,boss,boss,boss31,14831,DR10
6044,56090,243.59,41.91,v5_7_0,v5_7_0,good,15.3,580,155,125,56,84,boss,boss,boss31,14832,DR10
6045,56072,246.60,40.87,v5_7_0,v5_7_0,good,14.9,592,137,117,47,107,boss,boss,boss31,14833,DR10
6046,56096,222.44,44.14,v5_7_0,v5_7_0,good,13.0,642,123,73,54,108,boss,boss,boss31,14834,DR10
6047,56098,225.50,43.96,v5_7_0,v5_7_0,good,12.2,667,120,77,47,89,boss,boss,boss31,14835,DR10
6048,56072,228.46,43.25,v5_7_0,v5_7_0,good,13.7,624,135,92,45,104,boss,boss,boss31,14836,DR10
6049,56091,231.91,42.91,v5_7_0,v5_7_0,good,13.1,654,105,91,49,101,boss,boss,boss31,14837,DR10
6050,56089,235.04,41.86,v5_7_0,v5_7_0,good,26.6,589,158,109,33,111,boss,boss,boss31,14838,DR10
6051,56093,237.77,41.33,v5_7_0,v5_7_0,good,14.8,615,118,88,67,112,boss,boss,boss31,14839,DR10
6052,56092,241.06,40.57,v5_7_0,v5_7_0,good,14.0,602,123,103,61,111,boss,boss,boss31,14840,DR10
6053,56091,223.40,42.07,v5_7_0,v5_7_0,good,13.5,689,115,85,27,84,boss,boss,boss31,14841,DR10
6054,56089,226.36,41.59,v5_7_0,v5_7_0,good,23.4,719,72,94,34,81,boss,boss,boss31,14842,DR10
6055,56102,212.64,44.62,v5_7_0,v5_7_0,good,13.5,652,130,65,63,90,boss,boss,boss31,14904,DR10
6056,56092,215.45,44.69,v5_7_0,v5_7_0,good,12.7,648,117,70,59,106,boss,boss,boss31,14905,DR10
6057,56099,218.85,44.28,v5_7_0,v5_7_0,good,13.1,689,101,74,30,106,boss,boss,boss31,14906,DR10
6058,56090,211.10,42.57,v5_7_0,v5_7_0,good,14.6,622,142,86,41,109,boss,boss,boss31,14909,DR10
6059,56093,214.37,42.44,v5_7_0,v5_7_0,good,14.2,593,175,86,36,110,boss,boss,boss31,14910,DR10
6060,56074,217.19,42.36,v5_7_0,v5_7_0,good,12.6,641,162,70,38,89,boss,boss,boss31,14911,DR10
6061,56076,220.13,41.99,v5_7_0,v5_7_0,good,14.2,622,162,68,38,110,boss,boss,boss31,14912,DR10
6062,56091,257.31,43.75,v5_7_0,v5_7_0,good,11.8,629,113,130,48,80,boss,boss,boss31,14913,DR10
6063,56098,255.42,40.57,v5_7_0,v5_7_0,good,14.9,609,130,137,44,80,boss,boss,boss31,14914,DR10
6064,56097,257.98,41.53,v5_7_0,v5_7_0,good,13.7,658,94,104,64,80,boss,boss,boss31,14915,DR10
6110,56279,359.33,21.13,v5_7_0,v5_7_0,good,15.4,657,91,104,53,95,boss,boss,boss32,15092,DR11
6111,56270,3.11,17.68,v5_7_0,v5_7_0,good,21.7,661,104,83,31,121,boss,boss,boss32,15097,DR11
6112,56191,3.03,14.22,v5_7_0,v5_7_0,good,19.6,587,162,102,39,110,boss,boss,boss32,15103,DR11
6113,56219,2.95,10.74,v5_7_0,v5_7_0,good,19.5,695,122,50,53,80,boss,boss,boss32,15111,DR11
6114,56209,349.61,21.94,v5_7_0,v5_7_0,good,25.7,668,102,98,48,84,boss,boss,boss32,15116,DR11
6115,56237,352.04,21.68,v5_7_0,v5_7_0,good,17.9,635,100,127,52,86,boss,boss,boss32,15117,DR11
6116,56245,354.54,21.41,v5_7_0,v5_7_0,good,20.5,663,84,112,54,87,boss,boss,boss32,15118,DR11
6117,56272,356.96,21.21,v5_7_0,v5_7_0,good,32.1,643,64,115,98,80,boss,boss,boss32,15119,DR11
6118,56189,337.30,21.36,v5_7_0,v5_7_0,good,15.8,596,97,154,61,92,boss,boss,boss32,15120,DR11
6119,56181,339.63,21.16,v5_7_0,v5_7_0,good,16.4,560,120,166,36,118,boss,boss,boss32,15121,DR11
6120,56206,342.24,20.94,v5_7_0,v5_7_0,good,16.6,578,100,141,59,122,boss,boss,boss32,15122,DR11
6121,56187,344.77,20.71,v5_7_0,v5_7_0,good,19.8,583,99,139,95,84,boss,boss,boss32,15123,DR11
6122,56246,347.36,20.47,v5_7_0,v5_7_0,good,37.7,617,85,158,60,80,boss,boss,boss32,15124,DR11
6123,56217,349.50,20.23,v5_7_0,v5_7_0,good,23.5,702,76,98,44,80,boss,boss,boss32,15125,DR11
6124,56211,351.77,20.00,v5_7_0,v5_7_0,good,16.8,674,90,111,44,81,boss,boss,boss32,15126,DR11
6125,56273,354.11,19.75,v5_7_0,v5_7_0,good,20.5,668,83,120,49,80,boss,boss,boss32,15127,DR11
